"ID","x","y","label","truth"
"cell_4751",7434.75634765625,42741.2578125,8,"Layer 2-3 medial"
"cell_1326",18541.630859375,8263.8515625,3,"Internal Capsule Caudoputamen"
"cell_1633",14383.1845703125,39245.22265625,8,"Layer 2-3 medial"
"cell_1778",15119.2705078125,35957.2109375,14,"Layer 4"
"cell_143",20715.220703125,32998.45703125,7,"Layer 4"
"cell_4541",8620.337890625,43948.79296875,8,"Layer 2-3 medial"
"cell_348",21207.125,34001.0625,4,"Layer 2-3 lateral"
"cell_5849",4660.810546875,40080.97265625,7,"Layer 4"
"cell_1331",18484.70703125,8961.6376953125,6,"Internal Capsule Caudoputamen"
"cell_5591",3933.24560546875,47350.04296875,5,"Pia Layer 1"
"cell_5165",7309.435546875,33950.5078125,4,"Layer 6"
"cell_4545",8609.6025390625,44049.875,8,"Layer 2-3 medial"
"cell_6552",4219.546875,26194.146484375,5,"Hippocampus"
"cell_1512",17308.20703125,4144.2978515625,6,"White matter"
"cell_1480",18001.166015625,4801.26220703125,6,"White matter"
"cell_4929",8196.826171875,36530.37890625,8,"Layer 4"
"cell_1470",18133.8203125,6589.703125,6,"White matter"
"cell_248",19198.34375,36993.18359375,10,"Layer 2-3 lateral"
"cell_5081",8890.505859375,33163.0078125,4,"Layer 5"
"cell_2201",15222.3671875,27213.91796875,10,"Layer 6"
"cell_368",20715.220703125,32998.45703125,7,"Layer 4"
"cell_83",21943.71875,32457.556640625,7,"Layer 4"
"cell_1576",16739.251953125,39410.03125,10,"Layer 2-3 lateral"
"cell_3857",10763.9619140625,33039.90234375,7,"Layer 5"
"cell_7052",974.758972167969,41710.6640625,7,"Layer 4"
"cell_3807",12295.1845703125,33603.19140625,7,"Layer 4"
"cell_5911",3430.0966796875,39805.578125,7,"Layer 4"
"cell_3726",9421.255859375,37383.1015625,14,"Layer 4"
"cell_4744",7554.77685546875,41261.7734375,8,"Layer 2-3 medial"
"cell_3324",9820.576171875,43254.203125,8,"Layer 2-3 medial"
"cell_3618",11722.646484375,36094.94140625,14,"Layer 4"
"cell_4280",8858.513671875,24221.849609375,16,"Hippocampus"
"cell_5752",2254.60034179688,42605.87890625,14,"Layer 2-3 medial"
"cell_2767",13426.658203125,15601.484375,10,"Hippocampus"
"cell_1973",15994.9814453125,32205.84765625,7,"Layer 4"
"cell_3669",10486.2509765625,36190.859375,14,"Layer 4"
"cell_5725",2788.62426757812,44387.0625,14,"Layer 2-3 medial"
"cell_2161",16302.4560546875,30776.716796875,7,"Layer 4"
"cell_186",21289.306640625,37350.6953125,6,"Pia Layer 1"
"cell_2039",14661.25,31277.9921875,7,"Layer 5"
"cell_2167",16107.4453125,27708.68359375,10,"Layer 6"
"cell_6484",3733.681640625,27454.841796875,4,"Hippocampus"
"cell_2304",12802.6201171875,28749.693359375,10,"Layer 6"
"cell_2771",13282.75,15749.265625,10,"Hippocampus"
"cell_7812",1302.38024902344,30027.541015625,2,"Hippocampus"
"cell_679",18126.0859375,29285.205078125,4,"Layer 4"
"cell_3755",8682.046875,36579.73046875,8,"Layer 4"
"cell_4794",6526.1181640625,39645.375,14,"Layer 4"
"cell_4678",9083.09765625,40073.09765625,14,"Layer 2-3 medial"
"cell_1394",20313.1171875,5009.06298828125,6,"White matter"
"cell_5163",7419.12158203125,34161.1015625,4,"Layer 6"
"cell_5501",6937.56640625,23754.453125,16,"Hippocampus"
"cell_4928",8211.310546875,37458.5390625,14,"Layer 4"
"cell_606",20080.765625,29173.955078125,7,"Layer 4"
"cell_3114",16505.421875,4790.3955078125,5,"Ventricle"
"cell_4047",11046.8955078125,28445.759765625,13,"Layer 6"
"cell_2581",16329.265625,21364.310546875,12,"Layer 6"
"cell_643",19086.83984375,27659.484375,7,"Layer 4"
"cell_5558",9100.5126953125,21977.302734375,4,"Hippocampus"
"cell_719",17037.892578125,27567.79296875,10,"Layer 5"
"cell_4909",8603.16796875,37620.90625,14,"Layer 4"
"cell_6094",4118.3486328125,38153.41015625,4,"Layer 4"
"cell_5480",8001.36572265625,24202.138671875,16,"Hippocampus"
"cell_321",17197.57421875,34648.5234375,14,"Layer 3-4"
"cell_5963",2306.16064453125,39254.33203125,7,"Layer 4"
"cell_2133",17037.892578125,27567.79296875,10,"Layer 5"
"cell_7066",586.958801269531,40807.890625,14,"Layer 4"
"cell_3368",12976.60546875,39016.046875,8,"Layer 2-3 medial"
"cell_1807",14582.814453125,35428.5625,7,"Layer 4"
"cell_2089",13481.919921875,31077.853515625,7,"Layer 5"
"cell_5507",6798.095703125,25113.658203125,16,"Hippocampus"
"cell_617",19815.359375,27580.828125,7,"Layer 4"
"cell_3515",9083.09765625,40073.09765625,14,"Layer 2-3 medial"
"cell_6034",974.758972167969,41710.6640625,7,"Layer 4"
"cell_493",18324.150390625,31738.04296875,7,"Layer 4"
"cell_6483",3774.62841796875,27554.767578125,4,"Hippocampus"
"cell_545",17348.119140625,33066.37890625,7,"Layer 4"
"cell_3970",12802.6201171875,28749.693359375,10,"Layer 6"
"cell_1527",16942.572265625,3415.0830078125,6,"White matter"
"cell_7373",196.461547851562,39109.54296875,14,"Layer 4"
"cell_1300",19304.203125,10221.353515625,6,"Internal Capsule Caudoputamen"
"cell_2131",17225.29296875,29087.08984375,10,"Layer 5"
"cell_601",20223.380859375,31021.13671875,7,"Layer 4"
"cell_5491",7613.5634765625,25072.970703125,16,"Hippocampus"
"cell_4796",6486.4130859375,40591.3046875,14,"Layer 4"
"cell_4800",6391.8330078125,41168.08203125,14,"Layer 2-3 medial"
"cell_6005",1553.69372558594,42085.625,7,"Layer 4"
"cell_1915",17264.287109375,31776.859375,7,"Layer 4"
"cell_2057",14154.05859375,31419.958984375,7,"Layer 5"
"cell_5024",5777.1376953125,38413.58203125,14,"Layer 4"
"cell_604",20095.962890625,30865.3828125,7,"Layer 4"
"cell_5458",8858.513671875,24221.849609375,16,"Hippocampus"
"cell_4904",8681.9814453125,36579.75,8,"Layer 4"
"cell_2016",15188.6259765625,32984.38671875,7,"Layer 4"
"cell_5940",2758.42993164062,39627.30078125,7,"Layer 4"
"cell_670",18258.453125,29424.361328125,4,"Layer 4"
"cell_3088",16942.572265625,3415.0830078125,6,"White matter"
"cell_3677",10372.943359375,35509.828125,8,"Layer 4"
"cell_4386",9100.5126953125,21977.302734375,4,"Hippocampus"
"cell_717",17225.29296875,29087.08984375,10,"Layer 5"
"cell_431",19611.423828125,31899.998046875,7,"Layer 4"
"cell_3386",12187.736328125,40622.09765625,8,"Layer 2-3 medial"
"cell_2751",14365.0751953125,15906.1953125,2,"Hippocampus"
"cell_5493",7517.88427734375,24987.90234375,16,"Hippocampus"
"cell_2152",16472.78125,29087.6875,10,"Layer 5"
"cell_694",17775.263671875,29138.138671875,4,"Layer 4"
"cell_4324",11481.18359375,19942.65234375,11,"Hippocampus"
"cell_457",19128.29296875,31239.853515625,7,"Layer 4"
"cell_2766",13449.5146484375,17840.7578125,16,"Hippocampus"
"cell_1972",16019.7265625,32293.48828125,7,"Layer 4"
"cell_513",17859.546875,31633.46484375,7,"Layer 4"
"cell_6008",1552.20581054688,41026.515625,14,"Layer 4"
"cell_5933",2911.82275390625,40904.3828125,14,"Layer 4"
"cell_2237",14283.8466796875,29498.4921875,10,"Layer 6"
"cell_550",17264.287109375,31776.859375,7,"Layer 4"
"cell_3862",10616.908203125,31667.115234375,13,"Layer 6"
"cell_2196",15352.0732421875,29149.0625,10,"Layer 5"
"cell_4123",9652.8369140625,26834.828125,12,"White matter"
"cell_6188",1444.44567871094,35017.3046875,13,"Layer 6"
"cell_4895",8865.423828125,36832.75,14,"Layer 4"
"cell_678",18190.8203125,29290.728515625,4,"Layer 4"
"cell_1796",14779.998046875,37648.30078125,8,"Layer 2-3 lateral"
"cell_837",16689.935546875,24793.45703125,13,"Layer 6"
"cell_6743",565.159423828125,44763.23046875,16,"Layer 2-3 medial"
"cell_5647",4917.57373046875,43746.69140625,8,"Layer 2-3 medial"
"cell_3911",9388.494140625,32719.85546875,4,"Layer 5"
"cell_4612",6382.0859375,43415.34375,8,"Layer 2-3 medial"
"cell_3487",9667.560546875,42618.16015625,8,"Layer 2-3 medial"
"cell_41",21323.078125,37337.09375,6,"Pia Layer 1"
"cell_2750",14399.9228515625,18897.572265625,12,"White matter"
"cell_3859",10642.3046875,32347.150390625,14,"Layer 5"
"cell_5898",3570.71118164062,41307.01171875,14,"Layer 4"
"cell_1518",17139.73828125,4425.32763671875,6,"Ventricle"
"cell_3910",9397.3505859375,32795.45703125,4,"Layer 5"
"cell_7835",245.381362915039,28003.83984375,5,"Hippocampus"
"cell_3380",12573.001953125,42262.80859375,8,"Layer 2-3 medial"
"cell_3664",10697.1064453125,36352.36328125,14,"Layer 4"
"cell_5768",1768.02392578125,46082.89453125,14,"Layer 2-3 medial"
"cell_1085",16876.26171875,16501.966796875,12,"White matter"
"cell_2051",14298.55078125,32285.521484375,7,"Layer 4"
"cell_3747",8865.423828125,36832.75,8,"Layer 4"
"cell_221",20036.353515625,36816.70703125,10,"Layer 2-3 lateral"
"cell_5699",3327.69677734375,45803.3828125,14,"Layer 2-3 medial"
"cell_312",17365.654296875,34750.36328125,14,"Layer 3-4"
"cell_4350",10638.916015625,21510.51953125,4,"Hippocampus"
"cell_3316",10383.7587890625,44104.890625,5,"Layer 2-3 medial"
"cell_805",17482.7578125,26431.146484375,9,"Layer 4"
"cell_4319",11594.541015625,20572.6640625,11,"Hippocampus"
"cell_2714",16543.474609375,17358.4921875,12,"White matter"
"cell_2226",14497.3271484375,30154.9609375,10,"Layer 5"
"cell_4348",10758.423828125,21635.267578125,4,"Hippocampus"
"cell_3168",15521.5234375,5998.00634765625,1,"Ventricle"
"cell_3888",10007.6435546875,35255.27734375,8,"Layer 5"
"cell_4681",9097.537109375,43105.65234375,8,"Layer 2-3 medial"
"cell_3412",11538.013671875,40439.99609375,8,"Layer 2-3 medial"
"cell_189",21016.177734375,36538.12109375,4,"Layer 2-3 lateral"
"cell_1402",19965.083984375,4072.35815429688,6,"White matter"
"cell_7068",540.001892089844,41242.453125,7,"Layer 4"
"cell_3352",8785.890625,46439.06640625,5,"Pia Layer 1"
"cell_4769",7009.259765625,39311.6640625,14,"Layer 4"
"cell_4346",10909.953125,19876.21875,11,"Hippocampus"
"cell_1403",19931.7890625,5037.3759765625,6,"White matter"
"cell_4723",8034.3994140625,41615.05078125,8,"Layer 2-3 medial"
"cell_5204",6477.21728515625,35181.02734375,4,"Layer 5"
"cell_2338",16689.935546875,24793.45703125,13,"Layer 6"
"cell_1033",18406.84765625,16900.3828125,12,"White matter"
"cell_5119",8263.9052734375,32792.87109375,13,"Layer 6"
"cell_3208",14836.9013671875,2496.7109375,5,"Ventricle"
"cell_5824",5303.44580078125,41417.16796875,14,"Layer 2-3 medial"
"cell_4950",7733.7255859375,36825.77734375,14,"Layer 4"
"cell_5531",5523.0478515625,26530.890625,16,"Hippocampus"
"cell_2702",16876.26171875,16501.966796875,12,"White matter"
"cell_5040",5192.3134765625,34710.96484375,4,"Layer 6"
"cell_3242",14054.171875,1803.53552246094,12,"White matter"
"cell_558",17188.30078125,33024.9609375,7,"Layer 4"
"cell_3604",11973.8134765625,37317.6953125,14,"Layer 3-4"
"cell_5567",8626.6767578125,22483.521484375,16,"Hippocampus"
"cell_4691",8869.46875,40329.98046875,14,"Layer 2-3 medial"
"cell_5663",4390.9208984375,44895.796875,14,"Layer 2-3 medial"
"cell_1522",17087.13671875,3351.62353515625,6,"White matter"
"cell_3191",15156.595703125,141.482223510742,12,"White matter"
"cell_2001",15438.580078125,32526.767578125,7,"Layer 4"
"cell_7822",786.273864746094,28111.150390625,5,"Hippocampus"
"cell_1636",14198.9921875,40032.0234375,8,"Layer 2-3 lateral"
"cell_1",21619.751953125,39606.64453125,5,"Pia Layer 1"
"cell_3083",17087.13671875,3351.62353515625,6,"White matter"
"cell_37",21627.955078125,34892.7421875,4,"Layer 2-3 lateral"
"cell_2733",15588.248046875,16230.82421875,12,"White matter"
"cell_4920",8477.5078125,36887.48828125,8,"Layer 4"
"cell_5506",6720.1826171875,25545.830078125,16,"Hippocampus"
"cell_665",18490.552734375,30751.447265625,7,"Layer 4"
"cell_2471",14128.4033203125,24750.63671875,6,"Layer 6"
"cell_1250",20391.509765625,9442.458984375,6,"Internal Capsule Caudoputamen"
"cell_5146",7718.380859375,33785.99609375,4,"Layer 6"
"cell_7075",330.700439453125,40993.046875,7,"Layer 4"
"cell_2218",14755.05859375,30418.67578125,10,"Layer 5"
"cell_2601",15821.5830078125,22917.619140625,13,"Layer 6"
"cell_293",17935.8671875,38528.5703125,10,"Layer 2-3 lateral"
"cell_781",18063.3046875,23400.0703125,6,"Layer 6"
"cell_4661",4917.57373046875,43746.69140625,8,"Layer 2-3 medial"
"cell_1198",17699.876953125,12150.8193359375,5,"White matter"
"cell_7073",452.229919433594,41047.4140625,7,"Layer 4"
"cell_4849",5303.44580078125,41417.16796875,14,"Layer 2-3 medial"
"cell_1831",14077.4912109375,37500.80859375,8,"Layer 3-4"
"cell_203",20647.501953125,36356.17578125,4,"Layer 2-3 lateral"
"cell_5685",3651.27392578125,44881.65234375,14,"Layer 2-3 medial"
"cell_4847",5379.91064453125,40766.015625,14,"Layer 4"
"cell_585",20623.126953125,30715.09375,7,"Layer 4"
"cell_6314",3283.2958984375,34827.91796875,8,"Layer 6"
"cell_4934",8070.81103515625,36311.5625,8,"Layer 4"
"cell_6113",3498.31640625,36753.140625,4,"Layer 5"
"cell_44",21016.177734375,36538.12109375,4,"Layer 2-3 lateral"
"cell_3528",8869.46875,40329.98046875,14,"Layer 2-3 medial"
"cell_3079",17139.73828125,4425.32763671875,6,"Ventricle"
"cell_4296",12847.005859375,22818.330078125,12,"White matter"
"cell_3670",10480.796875,36475.98828125,14,"Layer 4"
"cell_1621",14557.8359375,40926.484375,8,"Layer 2-3 lateral"
"cell_7663",280.888305664062,33240.84765625,3,"Layer 6"
"cell_4916",8535.2236328125,35161.51171875,8,"Layer 5"
"cell_6248",4782.74853515625,32399.265625,13,"Layer 6"
"cell_275",18469.8515625,37012.5,10,"Layer 2-3 lateral"
"cell_87",21907.056640625,33439.20703125,4,"Layer 3-4"
"cell_5007",6255.38671875,36486.26171875,4,"Layer 5"
"cell_3367",13011.0546875,41802.734375,8,"Layer 2-3 medial"
"cell_298",17833.12890625,37720.26953125,10,"Layer 2-3 lateral"
"cell_5020",5947.31494140625,36418.1171875,4,"Layer 5"
"cell_5238",5627.61474609375,34413.04296875,4,"Layer 6"
"cell_1020",18728.7109375,17640.228515625,12,"White matter"
"cell_7089",119.239234924316,41223.89453125,7,"Layer 4"
"cell_5573",7913.474609375,21865.390625,4,"Hippocampus"
"cell_1048",18053.25390625,19237.18359375,12,"Layer 6"
"cell_268",18577.8359375,37206.07421875,10,"Layer 2-3 lateral"
"cell_258",18863.96484375,34678.65234375,14,"Layer 2-3 lateral"
"cell_4830",5776.66357421875,40041.73828125,14,"Layer 4"
"cell_5818",812.624816894531,44358.29296875,16,"Layer 2-3 medial"
"cell_2295",12889.9951171875,30113.013671875,15,"Layer 6"
"cell_2570",16635.203125,22880.451171875,13,"Layer 6"
"cell_899",17855.931640625,22470.369140625,6,"Layer 6"
"cell_1591",15573.1630859375,39534.921875,8,"Layer 2-3 medial"
"cell_6525",1313.51965332031,28602.34375,16,"Hippocampus"
"cell_5449",9176.96484375,22844.236328125,16,"Hippocampus"
"cell_4414",12891.080078125,18381.322265625,3,"Hippocampus"
"cell_4347",10931.4296875,19784.40625,11,"Hippocampus"
"cell_1596",15372.23828125,38887.203125,8,"Layer 2-3 lateral"
"cell_137",20827.751953125,31668.72265625,7,"Layer 4"
"cell_914",17366.859375,20721.130859375,6,"Layer 6"
"cell_2580",16396.59375,21051.212890625,12,"Layer 6"
"cell_4668",4676.00537109375,46141.96875,6,"Layer 2-3 medial"
"cell_6524",1359.048828125,28905.70703125,16,"Hippocampus"
"cell_2577",16457.955078125,20945.365234375,12,"Layer 6"
"cell_202",20728.26171875,37829.3671875,6,"Pia Layer 1"
"cell_5232",5801.38720703125,31327.259765625,3,"Layer 6"
"cell_2291",12984.98828125,30018.013671875,15,"Layer 6"
"cell_1435",18671.52734375,3759.07568359375,6,"White matter"
"cell_2469",14200.37890625,25979.763671875,13,"Layer 6"
"cell_969",20260.353515625,15616.00390625,12,"White matter"
"cell_1713",16525.25390625,38136.16796875,8,"Layer 2-3 lateral"
"cell_6522",1394.89721679688,29013.201171875,16,"Hippocampus"
"cell_1574",16756.62890625,39266.0546875,10,"Layer 2-3 lateral"
"cell_2563",16867.25390625,21684.392578125,6,"Layer 6"
"cell_3092",16915.630859375,5132.66064453125,6,"Ventricle"
"cell_232",19739.564453125,35604.1875,10,"Layer 2-3 lateral"
"cell_379",20453.109375,34110.65625,4,"Layer 2-3 lateral"
"cell_3398",11893.84375,42191.21484375,8,"Layer 2-3 lateral"
"cell_2517",13241.3671875,24692.119140625,12,"Layer 6"
"cell_2294",12899.994140625,30072.64453125,15,"Layer 6"
"cell_255",18944.1171875,34745.17578125,14,"Layer 2-3 lateral"
"cell_4629",5899.53955078125,45058.50390625,8,"Layer 2-3 medial"
"cell_5763",1879.81469726562,44145.17578125,14,"Layer 2-3 medial"
"cell_4376",9442.3447265625,21425.1796875,4,"Hippocampus"
"cell_5608",2419.9541015625,46617.953125,14,"Layer 2-3 medial"
"cell_6734",812.624816894531,44358.29296875,16,"Layer 2-3 medial"
"cell_3018",13695.3837890625,9487.7431640625,1,"White matter"
"cell_4071",10722.3095703125,28515.5234375,13,"Layer 6"
"cell_6471",4096.943359375,27891.845703125,4,"Hippocampus"
"cell_1679",17267.16015625,37240.51171875,10,"Layer 2-3 lateral"
"cell_1864",13561.10546875,36884.859375,14,"Layer 3-4"
"cell_1667",13011.0546875,41802.734375,8,"Layer 2-3 medial"
"cell_6766",22.2142143249512,46329.171875,14,"Layer 2-3 medial"
"cell_2219",14742.9853515625,26665.203125,13,"Layer 6"
"cell_1531",16915.630859375,5132.66064453125,3,"Ventricle"
"cell_5340",8025.29638671875,29594.380859375,6,"Layer 6"
"cell_6083",4469.06689453125,38475.5390625,14,"Layer 4"
"cell_2163",16178.55859375,28775.65234375,10,"Layer 5"
"cell_214",20299.919921875,36074.9921875,10,"Layer 2-3 lateral"
"cell_847",20319.986328125,18893.51953125,6,"Layer 6"
"cell_35",21664.81640625,34797.82421875,4,"Layer 2-3 lateral"
"cell_227",19906.212890625,36149.8828125,10,"Layer 2-3 lateral"
"cell_6249",4737.7021484375,33306.6328125,13,"Layer 6"
"cell_174",17498.90234375,38609.33984375,10,"Layer 2-3 lateral"
"cell_3957",12984.98828125,30018.013671875,15,"Layer 6"
"cell_96",21689.91796875,32391.650390625,7,"Layer 4"
"cell_3599",12152.96875,37196.25390625,14,"Layer 3-4"
"cell_57",20728.26171875,37829.3671875,6,"Pia Layer 1"
"cell_4002",12151.392578125,29983.392578125,13,"Layer 6"
"cell_2791",12891.080078125,18381.322265625,3,"Hippocampus"
"cell_1042",18227.78515625,16942.900390625,12,"White matter"
"cell_963",20404.861328125,18199.52734375,6,"Layer 6"
"cell_4021",11669.9580078125,30050.625,13,"Layer 6"
"cell_4046",11059.57421875,28003.8984375,13,"Layer 6"
"cell_226",19934.83203125,35918.79296875,10,"Layer 2-3 lateral"
"cell_4167",13241.3671875,24692.119140625,12,"Layer 6"
"cell_1782",15049.74609375,36617.08984375,14,"Layer 3-4"
"cell_2538",17316.49609375,20043.859375,12,"Layer 6"
"cell_1026",18560.498046875,18168.408203125,12,"Layer 6"
"cell_5785",1430.25622558594,42589.54296875,14,"Layer 4"
"cell_305",17575.580078125,36239.82421875,14,"Layer 2-3 lateral"
"cell_1147",19105.119140625,13275.517578125,1,"White matter"
"cell_276",18378.189453125,37245.65234375,10,"Layer 2-3 lateral"
"cell_5278",4782.74853515625,32399.265625,13,"Layer 6"
"cell_943",16867.25390625,21684.392578125,6,"Layer 6"
"cell_3961",12889.9951171875,30113.013671875,15,"Layer 6"
"cell_4096",10139.55859375,28043.703125,12,"Layer 6"
"cell_1333",18464.29296875,9346.9345703125,6,"Internal Capsule Caudoputamen"
"cell_2243",14106.544921875,28730.2890625,13,"Layer 6"
"cell_1433",18667.572265625,4766.02734375,6,"White matter"
"cell_688",17875.33203125,28763.244140625,4,"Layer 5"
"cell_5960",2355.32299804688,41236.8125,14,"Layer 4"
"cell_1584",16084.4716796875,39461.83984375,10,"Layer 2-3 lateral"
"cell_362",20827.751953125,31668.72265625,7,"Layer 4"
"cell_6299",3621.79248046875,31781.490234375,3,"Layer 6"
"cell_422",19801.181640625,33753.1953125,7,"Layer 4"
"cell_1856",13608.7626953125,35608.95703125,14,"Layer 4"
"cell_5019",5979.77978515625,36554.18359375,4,"Layer 5"
"cell_1298",19307.953125,10682.4189453125,6,"Internal Capsule Caudoputamen"
"cell_43",21139.96484375,36267.25390625,4,"Layer 2-3 lateral"
"cell_251",19062.8046875,37115.58984375,10,"Layer 2-3 lateral"
"cell_315",17267.16015625,37240.51171875,10,"Layer 2-3 lateral"
"cell_6521",1572.56188964844,28525.70703125,16,"Hippocampus"
"cell_36",21634.890625,34705.17578125,4,"Layer 2-3 lateral"
"cell_5279",4737.7021484375,33306.6328125,13,"Layer 6"
"cell_39",21515.068359375,35495.7421875,4,"Layer 2-3 lateral"
"cell_5318",8470.208984375,28934.27734375,6,"Layer 6"
"cell_2181",15745.6943359375,27553.548828125,10,"Layer 6"
"cell_1247",20481.115234375,6558.798828125,6,"Internal Capsule Caudoputamen"
"cell_5234",5792.4208984375,31432.349609375,3,"Layer 6"
"cell_188",21139.96484375,36267.25390625,4,"Layer 2-3 lateral"
"cell_1324",18595.625,9603.0673828125,6,"Internal Capsule Caudoputamen"
