barcode,x,y,mclust
aaaaabpo-1,3326.5899658203125,3378.7149291992187,1
aaaaabpp-1,3318.6386474609376,3383.000207519531,1
aaaaacaa-1,3356.1058837890623,3384.9845092773435,1
aaaaacab-1,3338.059362792969,3382.3589721679687,1
aaaaacac-1,3374.2640502929685,3385.405773925781,1
aaaaacad-1,3303.938793945312,3383.3409545898435,1
aaaaacae-1,3332.9052001953123,3382.0404296875,1
aaaaacaf-1,3351.990979003906,3387.954943847656,1
aaaaacag-1,3365.7362426757813,3387.4523315429688,1
aaaaacah-1,3323.918774414062,3389.1954956054688,1
aaaaacai-1,3390.391223144531,3389.3920166015623,3
aaaaacaj-1,3341.0341552734376,3388.2739013671876,1
aaaaacak-1,3357.523449707031,3391.4601562499997,1
aaaaacal-1,3330.7530151367187,3391.7867919921873,1
aaaaacam-1,3381.369104003906,3390.8006591796875,1
aaaaacan-1,3300.9312133789062,3392.6886718749997,1
aaaaacao-1,3316.506591796875,3393.112841796875,1
aaaaacap-1,3349.9647583007813,3394.8912841796873,1
aaaaacba-1,3397.1592651367187,3393.3824096679687,3
aaaaacbb-1,3360.379956054687,3397.9752319335935,1
aaaaacbc-1,3367.1093994140624,3395.367541503906,1
aaaaacbd-1,3326.897717285156,3398.423889160156,1
aaaaacbe-1,3336.5459228515624,3396.7317749023437,1
aaaaacbf-1,3346.0916137695312,3399.2369506835935,1
aaaaacbg-1,3372.593310546875,3398.010302734375,1
aaaaacbh-1,3381.6907592773437,3398.460205078125,1
aaaaacbi-1,3396.463659667969,3400.384533691406,1
aaaaacbj-1,3311.384387207031,3404.616271972656,5
aaaaacbk-1,3304.1126953125,3408.907568359375,5
aaaaacbl-1,3295.1383056640625,3406.674035644531,5
aaaaacbm-1,3289.1036376953125,3409.4564575195313,4
aaaaacbn-1,3314.2242919921873,3412.662841796875,5
aaaaacbo-1,3316.3470092773437,3420.053649902344,5
aaaaacbp-1,3293.824914550781,3425.349963378906,4
aaaaacca-1,3309.00517578125,3431.514123535156,5
aaaaaccb-1,3319.6239501953123,3430.281042480469,5
aaaaaccc-1,3307.7233276367188,3441.8500488281247,5
aaaaaccd-1,3321.5877075195312,3446.8002197265623,5
aaaaacce-1,3308.327001953125,3453.9324584960937,5
aaaaaccf-1,3452.476708984375,3404.245642089844,3
aaaaacch-1,3462.027587890625,3370.8287719726563,3
aaaaacci-1,3462.929675292969,3382.6731567382812,3
aaaaaccj-1,3469.419226074219,3394.5268798828124,3
aaaaacck-1,3476.502697753906,3388.639965820312,3
aaaaaccl-1,3474.2799560546873,3376.2917236328126,3
aaaaaccm-1,3487.186840820312,3380.529064941406,3
aaaaaccn-1,3485.9728515624997,3397.5460815429688,3
aaaaacco-1,3497.7885986328124,3373.6537353515623,3
aaaaaccp-1,3495.0970703125,3402.9781127929687,3
aaaaacda-1,3501.265380859375,3390.5721801757813,3
aaaaacdb-1,3507.7113525390623,3406.4976440429687,3
aaaaacdc-1,3509.853369140625,3375.447326660156,3
aaaaacdd-1,3516.068994140625,3390.2287353515626,3
aaaaacde-1,3520.3592529296875,3402.0392944335936,3
aaaaacdf-1,3531.52919921875,3386.3815307617188,3
aaaaacdg-1,3532.655615234375,3375.6851440429687,3
aaaaacdh-1,3535.164111328125,3394.7269287109375,3
aaaaacdi-1,3540.6451171875,3373.842785644531,3
aaaaacdj-1,3549.673876953125,3385.260510253906,3
aaaaacdk-1,3551.234423828125,3401.294506835937,3
aaaaacdl-1,3551.44775390625,3371.1356933593747,3
aaaaacdm-1,3559.7663818359374,3393.0819213867185,3
aaaaacdn-1,3563.2942138671874,3375.939978027344,3
aaaaacdo-1,3565.04111328125,3383.1873901367185,3
aaaaacdp-1,3566.2243896484374,3398.014660644531,1
aaaaacea-1,3571.98720703125,3389.254431152344,1
aaaaaceb-1,3574.823583984375,3400.518798828125,1
aaaaacec-1,3575.3834716796873,3371.3189331054687,3
aaaaaced-1,3577.5350341796875,3384.559094238281,1
aaaaacee-1,3580.4369873046876,3395.413818359375,1
aaaaacef-1,3586.34921875,3379.4856567382812,1
aaaaaceg-1,3586.3255615234375,3389.0060302734373,1
aaaaaceh-1,3590.875634765625,3398.238781738281,1
aaaaacei-1,3602.15224609375,3388.0041259765626,3
aaaaacej-1,3596.62060546875,3375.2074340820313,1
aaaaacek-1,3601.5197265624997,3401.2511352539063,1
aaaaacel-1,3610.008935546875,3397.2860595703123,3
aaaaacem-1,3613.2113769531247,3372.6713378906247,1
aaaaacen-1,3619.7897460937497,3399.4330566406247,3
aaaaaceo-1,3620.460034179687,3379.9507080078124,3
aaaaacep-1,3627.754760742187,3388.95,3
aaaaacfa-1,3632.7974853515625,3370.8997436523437,3
aaaaacfb-1,3631.121142578125,3399.8097045898435,3
aaaaacfc-1,3639.8319824218743,3393.9659545898435,3
aaaaacfd-1,3644.886328125,3382.3207885742186,3
aaaaacfe-1,3639.2878662109374,3404.826696777344,3
aaaaacff-1,3653.3502197265625,3396.476525878906,3
aaaaacfg-1,3664.2653320312497,3379.435021972656,3
aaaaacfh-1,3672.794799804687,3395.0875976562497,3
aaaaacfi-1,3683.681689453125,3396.102990722656,1
aaaaacfj-1,3682.960766601562,3383.983020019531,6
aaaaacfk-1,3688.09189453125,3401.2166870117185,4
aaaaacfl-1,3693.9306640625,3390.9621093749997,1
aaaaacfm-1,3693.96884765625,3376.272216796875,6
aaaaacfn-1,3705.157055664062,3400.9236694335937,4
aaaaacfo-1,3707.226440429687,3387.76796875,1
aaaaacfp-1,3703.083520507813,3373.3762817382812,1
aaaaacga-1,3716.4689453125,3378.035510253906,1
aaaaacgb-1,3408.9907836914062,3394.79208984375,3
aaaaacgc-1,3406.1969482421873,3401.611389160156,1
aaaaacgd-1,3405.457971191406,3372.7763427734376,3
aaaaacge-1,3409.7509277343747,3382.6934936523435,3
aaaaacgg-1,3432.467053222656,3395.3862182617186,1
aaaaacgh-1,3439.531848144531,3403.2557739257813,1
aaaaacgi-1,3441.5761230468747,3394.17783203125,1
aaaaacgj-1,1669.836932373047,2269.4557983398436,1
aaaaacgk-1,1655.3162719726563,2273.068505859375,6
aaaaacgl-1,1649.7590026855469,2288.5484252929687,1
aaaaacgm-1,1661.660870361328,2289.606982421875,1
aaaaacgn-1,1646.7788146972655,2298.2047241210935,1
aaaaacgo-1,1654.7547241210937,2302.9533935546874,1
aaaaacgp-1,1670.6958557128903,2302.9166625976563,1
aaaaacha-1,1662.83408203125,2310.014660644531,1
aaaaachb-1,1652.7944946289062,2315.6224609375,1
aaaaachc-1,1670.8970458984377,2316.121130371094,1
aaaaachd-1,1661.4671508789063,2325.1471923828126,1
aaaaache-1,1650.135028076172,2328.537646484375,1
aaaaachf-1,1669.6741333007812,2330.4713134765625,2
aaaaachg-1,1648.59990234375,2338.8507446289063,2
aaaaachh-1,1660.3540161132812,2343.4854858398435,2
aaaaachi-1,1645.8801513671874,2348.1976318359375,2
aaaaachj-1,1670.6348449707032,2348.2553222656247,2
aaaaachk-1,1645.922900390625,2362.5374389648437,1
aaaaachl-1,1667.8204650878906,2362.2296874999997,1
aaaaachm-1,1657.1664123535156,2362.8094970703123,1
aaaaachn-1,1669.2333618164062,2372.1111450195312,1
aaaaacho-1,1657.6675720214844,2371.7347045898437,1
aaaaachp-1,1662.818933105469,2373.3002319335938,1
aaaaacia-1,1651.9219787597656,2373.0296264648437,1
aaaaacib-1,1646.6203735351562,2374.7642822265625,1
aaaaacic-1,1652.286798095703,2381.128283691406,1
aaaaacid-1,1665.8402099609375,2382.6591552734376,1
aaaaacie-1,1660.357336425781,2384.5340942382813,1
aaaaacif-1,1671.0636840820312,2384.2140991210936,1
aaaaacig-1,1647.582434082031,2389.007177734375,1
aaaaacih-1,1654.3525512695312,2395.1626220703124,1
aaaaacii-1,1667.2923278808594,2394.574719238281,6
aaaaacij-1,1642.672937011719,2397.364819335937,6
aaaaacik-1,1674.8065063476563,2401.885009765625,1
aaaaacil-1,1648.1263427734375,2410.4204956054687,1
aaaaacim-1,1660.356402587891,2408.9894409179688,1
aaaaacin-1,1671.6709899902344,2409.2955322265625,3
aaaaacio-1,1671.7200683593749,2417.1231689453125,3
aaaaacip-1,1659.1492614746094,2422.678466796875,3
aaaaacja-1,1668.1195007324218,2430.240686035156,3
aaaaacjb-1,1646.4524902343749,2425.8290283203123,1
aaaaacjc-1,1654.5579956054687,2433.278771972656,3
aaaaacjd-1,1660.7629333496093,2446.753430175781,3
aaaaacje-1,1670.8446472167968,2451.3308959960937,3
aaaaacjf-1,1646.001239013672,2462.5728515625,3
aaaaacjh-1,1666.3681396484374,2463.8277221679687,3
aaaaacji-1,1673.3272033691403,2474.4977539062497,3
aaaaacjj-1,1659.7449462890625,2481.5090087890626,3
aaaaacjk-1,1646.1015747070312,2486.8406005859374,3
aaaaacjl-1,1659.8833618164062,2491.546105957031,3
aaaaacjm-1,1640.479248046875,2494.2899291992185,3
aaaaacjn-1,1670.060430908203,2495.413024902344,3
aaaaacjo-1,1652.334735107422,2498.4627319335937,3
aaaaacjp-1,1655.3258178710937,2501.7730834960935,1
aaaaacka-1,1659.1660705566403,2503.971337890625,1
aaaaackb-1,1669.418054199219,2508.3236450195313,1
aaaaackc-1,1660.3234069824218,2509.620434570312,1
aaaaacke-1,1666.962579345703,2518.931628417969,1
aaaaackf-1,1646.9915222167967,2521.797680664062,1
aaaaackg-1,1657.3597167968749,2519.4097534179687,1
aaaaackh-1,1666.2703979492187,2526.4894897460936,1
aaaaacki-1,1654.5645324707032,2527.0114013671873,1
aaaaackj-1,1641.9377990722655,2542.848254394531,1
aaaaackk-1,1635.1980834960937,2533.2251586914062,1
aaaaackl-1,1646.7419799804686,2530.4859008789062,1
aaaaackm-1,1656.2754272460936,2543.654260253906,1
aaaaackn-1,1664.219171142578,2533.8443969726563,1
aaaaacko-1,1408.2763061523438,2543.5727050781247,6
aaaaackp-1,1421.651770019531,2537.248547363281,1
aaaaacla-1,1424.864172363281,2529.0519409179688,1
aaaaaclb-1,1355.1454956054688,2551.910217285156,6
aaaaaclc-1,1430.862109375,2546.0755981445313,1
aaaaacld-1,1434.6036865234375,2529.8975830078125,1
aaaaacle-1,1442.2400939941406,2549.9723999023436,1
aaaaaclf-1,1329.4575866699215,2545.658276367187,1
aaaaaclg-1,1446.5981079101562,2530.035168457031,1
aaaaaclh-1,1453.1589416503905,2534.5800537109376,1
aaaaacli-1,1454.8245971679687,2556.568615722656,1
aaaaaclj-1,1314.695269775391,2552.830358886719,1
aaaaaclk-1,1463.5032714843749,2539.6215332031247,2
aaaaacll-1,1470.4682495117188,2538.987353515625,2
aaaaaclm-1,1305.635382080078,2543.3473388671873,2
aaaaacln-1,1475.7741088867188,2531.178186035156,2
aaaaaclo-1,1290.770965576172,2549.0684448242187,2
aaaaaclp-1,1294.2950622558594,2530.9104858398437,2
aaaaacma-1,1484.0226989746093,2542.1870971679687,1
aaaaacmb-1,1492.803265380859,2534.6582885742187,1
aaaaacmc-1,1492.0763244628906,2553.4535400390623,3
aaaaacmd-1,1273.0980834960938,2546.846533203125,6
aaaaacme-1,1501.4094116210938,2543.4037841796876,1
aaaaacmf-1,1502.534686279297,2552.9789428710938,1
aaaaacmg-1,1505.1445556640624,2529.231237792969,1
aaaaacmh-1,1507.7373046875,2557.7755493164063,1
aaaaacmi-1,1510.2637512207032,2538.7464233398437,1
aaaaacmj-1,1516.6524475097656,2527.3021362304685,1
aaaaacmk-1,1516.2757995605468,2552.5487548828123,1
aaaaacml-1,1520.6987670898436,2537.2429443359374,1
aaaaacmm-1,1254.594396972656,2550.888391113281,6
aaaaacmn-1,1524.4668029785155,2545.186584472656,1
aaaaacmo-1,1527.7991516113282,2555.1682739257812,1
aaaaacmp-1,1240.6431701660156,2547.137060546875,6
aaaaacna-1,1533.0344543457031,2531.0877075195312,1
aaaaacnb-1,1240.8991455078124,2556.636267089844,2
aaaaacnc-1,1238.7968688964845,2533.3585937499997,6
aaaaacnd-1,1535.3433166503903,2542.7347412109375,1
aaaaacne-1,1537.5725952148437,2551.1189453125,1
aaaaacnf-1,1543.1906677246093,2535.635705566406,1
aaaaacng-1,1543.9197875976563,2557.8820068359373,1
aaaaacnh-1,1545.423370361328,2551.991772460937,1
aaaaacni-1,1549.1996032714844,2544.953332519531,1
aaaaacnj-1,1226.451220703125,2551.5292114257813,2
aaaaacnk-1,1551.4625,2559.565197753906,1
aaaaacnl-1,1218.973876953125,2551.340783691406,2
aaaaacnm-1,1556.6973876953125,2546.812707519531,1
aaaaacnn-1,1557.697735595703,2538.031103515625,1
aaaaacnp-1,1562.1836853027344,2529.201977539062,1
aaaaacoa-1,1568.83935546875,2546.1175170898437,1
aaaaacob-1,1206.886279296875,2551.942590332031,2
aaaaacoc-1,1570.829675292969,2533.108740234375,1
aaaaacod-1,1187.2672790527342,2560.2483520507812,6
aaaaacoe-1,1185.3462707519532,2543.309362792969,6
aaaaacof-1,1588.5706237792967,2537.4811767578126,1
aaaaacog-1,1588.7752380371094,2551.478369140625,1
aaaaacoh-1,1183.0495483398438,2531.3954589843747,6
aaaaacoi-1,1174.8095703125,2535.6568725585935,1
aaaaacoj-1,1601.556573486328,2544.8555908203125,1
aaaaacok-1,1169.9716674804688,2543.8495361328123,1
aaaaacol-1,1168.7631774902345,2557.3356079101563,1
aaaaacom-1,1605.056182861328,2553.2725830078125,1
aaaaacon-1,1607.777801513672,2539.454064941406,1
aaaaacoo-1,1605.385723876953,2530.1634155273437,6
aaaaacop-1,1163.086065673828,2533.1689208984376,1
aaaaacpa-1,1613.3629821777342,2533.7449951171875,1
aaaaacpb-1,1613.1557739257812,2551.388720703125,1
aaaaacpc-1,1157.2698120117186,2545.421911621094,1
aaaaacpd-1,1623.059539794922,2556.5729736328126,1
aaaaacpe-1,1620.5817565917969,2536.498364257812,1
aaaaacpf-1,1152.8542114257812,2553.120263671875,1
aaaaacpg-1,1150.9139038085937,2526.22490234375,1
aaaaacph-1,1628.4238159179688,2545.623828125,1
aaaaacpi-1,1146.421832275391,2545.5731933593747,1
aaaaacpj-1,1142.0532348632812,2537.7914184570313,1
aaaaacpk-1,1141.097814941406,2556.383508300781,1
aaaaacpl-1,1137.6633666992186,2546.6576904296876,1
aaaaacpm-1,1136.3004821777342,2530.181884765625,1
aaaaacpo-1,1130.7376098632812,2559.076281738281,1
aaaaacpp-1,1129.4880310058593,2527.492431640625,1
aaaaadaa-1,1127.46025390625,2540.265673828125,1
aaaaadab-1,1126.1049438476562,2550.225573730469,1
aaaaadac-1,1120.9492248535155,2529.683630371094,1
aaaaadad-1,1120.126202392578,2542.912170410156,1
aaaaadae-1,1119.2608459472656,2548.725207519531,1
aaaaadaf-1,1117.135223388672,2554.780212402344,1
aaaaadag-1,1113.4113891601562,2526.433874511719,5
aaaaadah-1,1109.5994628906249,2554.8989135742186,1
aaaaadai-1,1110.2697509765624,2534.6333862304687,1
aaaaadaj-1,1109.0352172851562,2546.2619506835936,1
aaaaadak-1,1671.936407470703,2029.8286376953124,6
aaaaadal-1,1653.4300231933594,2024.5783935546872,1
aaaaadam-1,1651.567120361328,2037.9511596679688,1
aaaaadan-1,1659.4011901855467,2037.6247314453124,1
aaaaadao-1,1668.1575805664063,2043.2866943359377,6
aaaaadba-1,1667.7462768554688,2067.2130737304688,1
aaaaadbb-1,1656.4511962890624,2080.627551269531,1
aaaaadbc-1,1670.4910339355467,2087.5236328124997,1
aaaaadbd-1,1644.4997314453124,2090.619201660156,2
aaaaadbe-1,1661.1198669433593,2096.561730957031,2
aaaaadbf-1,1657.882769775391,2106.670837402344,2
aaaaadbg-1,1668.431610107422,2105.3086791992187,2
aaaaadbh-1,1674.5784423828125,2107.414172363281,1
aaaaadbi-1,1656.4345947265624,2116.7923950195313,2
aaaaadbj-1,1645.8056518554688,2126.903576660156,2
aaaaadbk-1,1667.1387634277344,2132.796923828125,6
aaaaadbl-1,1648.234460449219,2136.5893432617186,6
aaaaadbm-1,1657.8963623046875,2135.0526611328123,6
aaaaadbn-1,1659.7557373046875,2142.165600585937,6
aaaaadbo-1,1666.6309631347656,2146.9534912109375,1
aaaaadbp-1,1651.2714050292968,2147.6254394531247,6
aaaaadca-1,1663.15615234375,2150.977087402344,6
aaaaadcb-1,1643.7289001464844,2152.907019042969,6
aaaaadcc-1,1657.053106689453,2156.5574951171875,6
aaaaadcd-1,1671.8093017578124,2160.7628784179688,6
aaaaadce-1,1650.435205078125,2163.95556640625,6
aaaaadcf-1,1656.3668395996094,2163.7760620117188,6
aaaaadcg-1,1664.4968322753905,2167.719970703125,2
aaaaadch-1,1642.1622314453125,2164.5911987304685,1
aaaaadci-1,1649.6087585449218,2172.8181030273436,1
aaaaadcj-1,1661.6435424804688,2178.938684082031,2
aaaaadck-1,1650.8816833496094,2182.0033325195313,2
aaaaadcl-1,1659.3962097167969,2195.6865478515624,2
aaaaadcm-1,1664.6487365722655,2204.29736328125,2
aaaaadcn-1,1648.4357543945312,2212.2897705078126,2
aaaaadco-1,1657.8036010742187,2213.1354125976563,2
aaaaadcp-1,1670.538244628906,2213.6118774414062,2
aaaaadda-1,1665.8139587402345,2228.813513183594,1
aaaaaddb-1,1667.5866943359374,2243.3359375,1
aaaaaddc-1,1656.806884765625,2244.3714599609375,1
aaaaaddd-1,1655.8136962890624,2257.795275878906,1
aaaaadde-1,1674.5873657226562,2253.8827026367185,1
aaaaaddf-1,845.8370025634765,2316.5328491210935,3
aaaaaddg-1,850.4813934326172,2329.364611816406,3
aaaaaddh-1,834.6052154541015,2328.970947265625,3
aaaaaddj-1,825.1567993164062,2335.5721435546875,3
aaaaaddk-1,836.3786254882813,2339.0503784179687,3
aaaaaddl-1,852.0554809570312,2348.859411621094,3
aaaaaddm-1,844.0333984375,2344.1962402343747,3
aaaaaddn-1,828.0290252685546,2348.35576171875,1
aaaaaddo-1,838.2334869384765,2350.319104003906,3
aaaaaddp-1,832.2389221191406,2353.0116699218747,1
aaaaadea-1,849.7710021972656,2359.9249755859373,3
aaaaadeb-1,840.966519165039,2362.508801269531,3
aaaaadec-1,834.3190979003906,2318.118505859375,3
aaaaaded-1,817.7621520996094,2372.32509765625,1
aaaaadee-1,848.8413146972656,2374.6875,3
aaaaadef-1,826.5317199707031,2374.384521484375,1
aaaaadeg-1,850.644140625,2384.6963745117187,3
aaaaadeh-1,833.9871185302734,2377.4618286132813,1
aaaaadei-1,826.8722595214844,2388.163610839844,1
aaaaadej-1,838.5790069580078,2387.0768310546873,1
aaaaadek-1,827.4875549316406,2397.0060180664063,1
aaaaadel-1,843.6269714355468,2393.1930541992188,1
aaaaadem-1,835.7257690429688,2398.497875976562,1
aaaaaden-1,834.1530303955078,2308.08037109375,3
aaaaadeo-1,847.0173217773437,2399.1185668945313,1
aaaaadep-1,852.5980407714843,2405.4771728515625,1
aaaaadfa-1,825.828955078125,2405.9237548828123,1
aaaaadfb-1,822.0923583984375,2414.112890625,1
aaaaadfc-1,833.7757080078125,2412.838098144531,1
aaaaadfd-1,839.1977264404296,2407.3031372070313,1
aaaaadfe-1,849.7831420898438,2414.7227905273435,1
aaaaadff-1,842.4844207763672,2417.43486328125,1
aaaaadfg-1,836.5136688232421,2421.1598388671873,1
aaaaadfh-1,829.5483276367187,2422.30908203125,1
aaaaadfi-1,846.5483276367187,2423.7640014648437,1
aaaaadfj-1,826.6421203613281,2429.650708007812,1
aaaaadfk-1,852.9945587158203,2428.413684082031,1
aaaaadfl-1,821.3813964843749,2423.70693359375,1
aaaaadfm-1,840.6059020996094,2428.758166503906,1
aaaaadfn-1,833.3444305419922,2430.895825195312,1
aaaaadfo-1,822.1845489501953,2435.2680541992186,1
aaaaadfp-1,840.8212036132812,2436.0497802734376,1
aaaaadga-1,834.6127899169921,2439.180004882812,1
aaaaadgb-1,839.5694976806641,2498.3224487304688,1
aaaaadgc-1,829.3614044189453,2436.3156127929688,1
aaaaadgd-1,848.6858825683594,2503.99541015625,1
aaaaadgf-1,838.6330139160156,2441.6216796875,1
aaaaadgg-1,822.9959503173828,2442.275158691406,1
aaaaadgh-1,830.7223175048828,2506.0656249999997,1
aaaaadgi-1,847.4469390869141,2440.1275390625,1
aaaaadgj-1,831.4516448974609,2444.9718749999997,1
aaaaadgk-1,838.0591186523437,2449.535021972656,1
aaaaadgl-1,830.0816009521484,2450.9637939453123,1
aaaaadgm-1,824.4891052246094,2450.7066772460935,1
aaaaadgn-1,825.2486267089844,2510.3990478515625,1
aaaaadgo-1,822.4168151855469,2456.8990600585935,1
aaaaadgp-1,834.8121643066406,2455.980993652344,1
aaaaadha-1,828.9804504394531,2456.528430175781,1
aaaaadhb-1,840.4211578369141,2457.2113769531247,1
aaaaadhc-1,848.0831420898437,2459.0464721679687,1
aaaaadhd-1,825.3745391845703,2462.2142578125,1
aaaaadhe-1,833.5988494873046,2461.9938720703126,1
aaaaadhg-1,845.0478576660156,2463.377197265625,1
aaaaadhh-1,828.9311126708984,2467.095947265625,1
aaaaadhi-1,839.5900939941406,2467.3910400390623,1
aaaaadhj-1,850.5131439208984,2470.422900390625,1
aaaaadhk-1,833.364093017578,2471.830090332031,1
aaaaadhl-1,852.7421112060547,2510.5758544921873,1
aaaaadhm-1,843.0731536865234,2472.3773193359375,1
aaaaadhn-1,820.7361663818359,2470.7545166015625,1
aaaaadho-1,826.598956298828,2474.7355712890626,1
aaaaadhp-1,852.9861022949218,2478.2001098632813,1
aaaaadia-1,833.3754028320312,2477.6562011718747,1
aaaaadib-1,839.4197204589843,2479.804028320312,1
aaaaadic-1,845.9044982910156,2480.5755859375,1
aaaaadid-1,829.6362640380859,2481.5486450195312,1
aaaaadie-1,821.4425628662109,2484.4632568359375,1
aaaaadif-1,851.5834777832031,2486.5083618164062,1
aaaaadig-1,835.1343383789062,2485.52451171875,1
aaaaadih-1,839.6578491210937,2506.612023925781,1
aaaaadii-1,841.3104827880859,2488.0701538085937,1
aaaaadik-1,827.1953155517577,2492.8509887695313,1
aaaaadil-1,842.4298950195313,2493.400708007812,1
aaaaadim-1,833.7288085937499,2495.9712524414062,1
aaaaadin-1,847.8070373535156,2497.3734619140623,1
aaaaadio-1,846.8315917968749,2452.3682861328125,1
aaaaadip-1,827.2427856445312,2303.286669921875,1
aaaaadja-1,828.3072052001953,2361.8893554687497,3
aaaaadjb-1,840.7902313232422,2298.502722167969,1
aaaaadjc-1,851.15712890625,1951.1513427734376,5
aaaaadjd-1,842.6414093017578,1955.195068359375,5
aaaaadje-1,847.1690704345702,1963.9237548828123,5
aaaaadjf-1,835.1102142333984,1966.0506225585937,5
aaaaadjg-1,857.2992401123047,1972.4158691406249,5
aaaaadjh-1,849.0400146484375,1975.8482421875,5
aaaaadji-1,840.8283111572265,1978.6391723632812,5
aaaaadjj-1,851.393389892578,1988.069482421875,5
aaaaadjk-1,826.8074615478515,1986.8291381835936,5
aaaaadjl-1,835.2678253173827,1985.6493896484376,5
aaaaadjm-1,835.0742095947265,2002.0201904296875,1
aaaaadjn-1,823.5248138427734,1992.4280151367184,5
aaaaadjo-1,824.922250366211,2014.215905761719,1
aaaaadjp-1,834.1287506103515,2015.489453125,1
aaaaadka-1,839.2646514892577,2020.9007324218749,1
aaaaadkc-1,828.7124908447265,2062.1431640625,2
aaaaadkd-1,845.8527221679688,2061.9445678710936,2
aaaaadke-1,837.5305664062499,2073.3305419921876,2
aaaaadkf-1,819.9805877685546,2075.995715332031,2
aaaaadkg-1,844.6138305664062,2079.719445800781,2
aaaaadkh-1,845.4818328857422,2089.456262207031,2
aaaaadki-1,848.0885375976562,2099.0868286132813,2
aaaaadkj-1,821.214810180664,2101.2076782226563,2
aaaaadkk-1,836.236474609375,2104.9500854492185,2
aaaaadkl-1,845.537240600586,2166.928076171875,1
aaaaadkm-1,825.0877990722656,2115.0073120117186,2
