barcode,x,y,original_cluster,mclust_seed_141,mclust_seed_549,mclust_seed_75,mclust_seed_492,mclust_seed_676,mclust_seed_179,mclust_seed_587,mclust_seed_592,mclust_seed_601,mclust_seed_916,mclust_seed_518,mclust_seed_339,mclust_seed_921,mclust_seed_423,mclust_seed_330,mclust_seed_388,mclust_seed_273,mclust_seed_286,mclust_seed_61,mclust_seed_807,mclust_seed_283,mclust_seed_127,mclust_seed_165,mclust_seed_952,mclust_seed_311,mclust_seed_597,mclust_seed_473,mclust_seed_594,mclust_seed_605,mclust_seed_101
697,711.204046473386,700.38398620803,7,8,5,7,7,9,8,5,9,7,9,7,9,7,7,9,6,7,9,7,9,7,6,7,7,5,7,6,7,8,9
698,788.297460160528,700.38398620803,2,6,6,6,5,2,4,4,7,2,8,10,4,6,8,3,7,3,3,9,6,6,9,4,2,1,1,9,8,1,8
699,807.570813582314,700.38398620803,2,6,6,2,5,2,4,4,2,2,4,10,4,6,8,3,7,3,3,9,6,6,9,4,2,10,1,9,8,9,8
700,826.844167004099,700.38398620803,2,6,6,2,5,2,4,9,2,2,4,10,8,6,8,3,5,3,3,8,6,6,9,4,10,10,1,8,8,9,8
701,903.937580691241,700.38398620803,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,2,10,10,8,8,9,1,10
702,923.210934113027,700.38398620803,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,2,10,10,8,8,9,1,10
703,961.757640956598,700.38398620803,4,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,1,9,3,2,10,10,8,8,9,1,10
704,981.030994378384,700.38398620803,4,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,2,10,10,8,8,9,1,10
705,1000.30434780017,700.38398620803,5,10,8,5,5,10,9,9,2,9,7,9,7,5,9,6,10,9,8,6,7,9,3,9,10,10,8,8,9,1,10
706,94.4567369762493,719.657339629815,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
707,113.730090398035,719.657339629815,8,7,10,10,10,7,10,10,8,4,7,8,6,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
708,133.00344381982,719.657339629815,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
709,152.276797241606,719.657339629815,8,7,10,10,10,4,6,10,8,4,6,8,6,10,6,1,4,10,4,10,5,9,10,9,4,9,9,7,9,10,1
710,287.190271194105,719.657339629815,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
711,306.46362461589,719.657339629815,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
712,325.736978037676,719.657339629815,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
713,422.103745146603,719.657339629815,3,2,4,1,2,3,1,1,1,1,3,3,2,1,1,2,2,1,2,5,2,4,1,1,1,2,2,4,1,3,5
714,441.377098568389,719.657339629815,3,2,4,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,4,2,1,1,2,2,2,1,2,5
715,460.650451990174,719.657339629815,3,2,4,1,2,3,1,1,1,1,3,3,2,1,1,2,2,1,2,5,2,4,1,1,1,2,2,4,1,3,5
716,518.470512255531,719.657339629815,6,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
717,537.743865677316,719.657339629815,6,3,2,1,2,1,2,1,1,1,2,3,5,1,2,2,2,1,3,3,2,2,4,5,1,1,2,2,1,2,5
718,557.017219099102,719.657339629815,6,3,4,9,3,3,2,1,2,1,2,4,5,6,5,5,1,3,3,3,3,4,4,4,2,1,1,3,1,2,2
719,576.290572520888,719.657339629815,6,4,6,9,3,2,2,4,7,2,2,4,5,3,5,3,1,3,3,3,3,2,4,4,2,1,1,3,1,1,2
720,595.563925942673,719.657339629815,6,4,6,9,8,2,7,2,7,2,8,4,5,3,5,3,1,3,3,3,3,3,4,4,2,1,1,3,3,1,2
721,653.38398620803,719.657339629815,7,8,3,8,8,8,4,2,9,7,8,5,4,3,3,9,9,5,6,9,3,7,8,8,6,7,5,6,3,5,9
722,672.657339629815,719.657339629815,7,8,5,7,7,9,8,5,9,7,9,5,9,7,7,9,6,7,9,7,9,7,6,7,7,7,7,6,7,8,9
723,691.930693051601,719.657339629815,7,8,5,7,7,9,8,5,9,7,9,7,9,7,7,9,6,7,9,7,9,7,6,7,7,5,7,6,7,8,9
724,711.204046473386,719.657339629815,7,8,3,8,8,8,4,2,9,7,8,5,4,3,3,9,9,5,6,9,6,7,8,8,6,7,5,6,3,5,9
725,884.664227269456,719.657339629815,5,10,1,5,4,4,6,9,4,9,6,9,6,5,9,1,5,8,1,1,7,1,5,2,4,10,3,7,6,1,10
726,903.937580691241,719.657339629815,5,10,8,5,5,10,9,9,2,9,7,9,7,5,9,6,5,9,8,6,8,8,3,2,10,10,8,8,9,1,10
727,923.210934113027,719.657339629815,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
728,961.757640956598,719.657339629815,4,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
729,981.030994378384,719.657339629815,4,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,5,9,8,6,7,9,3,2,10,10,8,8,9,1,10
730,75.1833835544638,738.930693051601,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
731,94.4567369762493,738.930693051601,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
732,113.730090398035,738.930693051601,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
733,133.00344381982,738.930693051601,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
734,267.916917772319,738.930693051601,4,7,8,3,4,7,7,9,2,9,4,9,8,5,9,6,5,8,1,1,7,5,3,2,2,8,3,10,6,6,7
735,287.190271194105,738.930693051601,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
736,306.46362461589,738.930693051601,4,7,1,3,5,4,6,9,4,9,4,9,8,5,9,1,5,8,1,1,7,1,5,2,2,8,3,10,6,6,7
737,325.736978037676,738.930693051601,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
738,422.103745146603,738.930693051601,3,2,4,1,2,3,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,4,2,1,1,2,2,2,1,2,5
739,441.377098568389,738.930693051601,3,2,4,1,2,3,1,1,1,1,3,3,2,1,1,2,2,1,2,5,2,4,1,1,1,2,2,4,1,3,5
740,460.650451990174,738.930693051601,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
741,518.470512255531,738.930693051601,6,2,4,1,2,3,1,1,1,1,3,3,2,1,1,2,2,1,2,5,2,4,1,1,1,2,2,2,1,3,5
742,537.743865677316,738.930693051601,6,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
743,576.290572520888,738.930693051601,6,4,6,9,6,2,7,4,7,2,1,4,5,3,5,3,1,3,3,3,3,3,4,4,2,1,1,3,8,1,2
744,595.563925942673,738.930693051601,6,4,6,9,8,2,7,2,7,2,1,4,5,3,5,3,1,3,3,3,3,3,4,4,2,3,1,3,8,1,4
745,614.837279364459,738.930693051601,5,4,3,9,8,2,7,2,7,2,8,4,5,3,3,3,1,3,3,3,3,3,8,8,6,1,1,3,3,1,2
746,672.657339629815,738.930693051601,7,8,3,8,8,8,4,2,9,7,8,5,4,3,7,9,9,5,6,9,9,7,8,8,6,7,5,6,3,5,9
747,691.930693051601,738.930693051601,7,8,3,8,8,8,4,2,9,7,8,5,4,3,7,9,9,5,6,9,9,7,8,8,6,7,5,6,3,5,9
748,711.204046473386,738.930693051601,7,8,5,7,8,5,8,5,9,7,9,5,4,3,7,9,8,5,6,9,9,7,8,7,6,5,5,6,7,5,9
749,730.477399895172,738.930693051601,2,8,3,6,8,2,4,2,7,7,8,5,4,3,3,3,9,5,6,9,6,7,8,8,6,7,5,9,3,5,8
750,749.750753316957,738.930693051601,2,4,3,6,8,2,4,2,7,7,8,5,4,3,3,3,9,5,6,9,6,6,9,8,6,7,5,9,3,5,8
751,865.39087384767,738.930693051601,5,10,6,2,5,10,9,9,6,9,4,10,7,5,8,8,5,3,8,6,8,8,3,2,10,10,1,8,6,9,10
752,884.664227269456,738.930693051601,5,10,8,2,5,10,7,9,2,9,4,1,8,6,9,5,5,9,8,6,1,6,3,4,10,10,1,8,9,1,10
753,903.937580691241,738.930693051601,5,10,8,2,5,10,9,9,2,9,4,9,7,5,9,6,5,9,8,6,1,8,3,2,10,10,8,8,9,1,10
754,942.484287534812,738.930693051601,4,10,8,5,5,10,7,9,2,9,7,9,6,5,9,6,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
755,961.757640956598,738.930693051601,4,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
756,981.030994378384,738.930693051601,4,10,8,5,5,10,5,9,2,9,7,9,8,5,9,6,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
757,75.1833835544638,758.204046473386,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
758,94.4567369762493,758.204046473386,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
759,113.730090398035,758.204046473386,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
760,267.916917772319,758.204046473386,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
761,287.190271194105,758.204046473386,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
762,306.46362461589,758.204046473386,4,7,8,3,4,7,7,9,2,9,4,9,8,5,9,6,5,8,1,1,7,5,3,2,2,8,3,10,6,6,7
763,325.736978037676,758.204046473386,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
764,422.103745146603,758.204046473386,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
765,441.377098568389,758.204046473386,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
766,460.650451990174,758.204046473386,3,2,4,1,2,3,1,1,1,1,3,3,2,1,1,2,2,1,2,5,2,4,1,1,1,2,2,2,1,3,5
767,518.470512255531,758.204046473386,6,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
768,537.743865677316,758.204046473386,6,2,2,9,2,1,2,1,1,1,2,3,2,1,2,2,2,1,3,3,2,2,2,1,1,2,2,2,1,2,5
769,595.563925942673,758.204046473386,5,4,7,9,6,2,9,4,7,2,10,4,5,3,5,3,1,3,3,3,3,8,9,4,2,1,1,9,8,1,2
770,614.837279364459,758.204046473386,5,4,6,9,8,2,7,2,7,2,8,4,5,3,3,3,1,3,3,3,3,6,4,4,2,1,1,3,3,1,2
771,672.657339629815,758.204046473386,1,8,3,8,8,8,4,2,9,7,8,5,4,3,3,9,9,5,6,9,9,7,8,8,6,7,5,6,3,5,9
772,691.930693051601,758.204046473386,1,8,3,8,8,8,4,2,7,7,8,5,4,3,3,9,9,5,6,9,6,7,8,8,6,7,5,6,3,5,9
773,711.204046473386,758.204046473386,1,8,3,6,8,8,4,2,7,7,8,5,4,3,3,9,9,5,6,9,6,7,8,8,6,7,5,6,3,5,9
774,730.477399895172,758.204046473386,2,4,3,6,8,2,4,2,7,7,8,5,4,3,3,3,9,5,6,9,6,6,8,8,6,7,5,9,3,5,8
775,749.750753316957,758.204046473386,2,4,3,6,8,2,4,2,7,7,8,5,4,3,3,3,9,5,6,9,6,6,9,8,6,7,5,9,3,5,8
776,769.024106738743,758.204046473386,2,4,3,6,8,2,4,2,7,2,8,5,4,3,3,3,7,5,7,9,6,6,9,8,6,7,5,9,8,7,8
777,788.297460160528,758.204046473386,2,4,6,6,4,2,4,6,7,2,8,10,4,3,8,7,7,5,7,9,6,6,9,5,6,1,5,9,8,5,8
778,807.570813582314,758.204046473386,2,6,6,9,5,2,4,4,7,2,8,10,4,6,8,3,7,3,3,9,6,6,9,4,2,1,1,9,8,5,8
779,826.844167004099,758.204046473386,5,6,6,9,5,5,4,4,6,2,10,10,7,6,8,8,8,3,7,9,6,6,9,5,10,5,1,9,8,5,8
780,846.117520425885,758.204046473386,5,6,6,9,5,2,4,4,7,2,10,10,5,6,8,3,7,3,3,8,6,6,9,4,10,10,1,9,8,9,8
781,865.39087384767,758.204046473386,5,2,6,9,5,2,9,4,2,3,4,10,5,6,8,3,7,3,3,3,3,6,9,4,1,2,1,9,8,1,8
782,884.664227269456,758.204046473386,5,2,6,9,2,2,9,4,6,3,4,9,7,2,5,8,5,3,3,3,8,8,3,4,1,2,1,3,1,1,2
783,942.484287534812,758.204046473386,4,10,8,2,5,10,7,4,2,9,4,9,8,6,9,5,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
784,961.757640956598,758.204046473386,4,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
785,981.030994378384,758.204046473386,4,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,5,9,8,6,1,9,3,2,10,10,8,8,9,1,10
786,75.1833835544638,777.477399895172,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
787,94.4567369762493,777.477399895172,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
788,113.730090398035,777.477399895172,8,7,10,10,10,4,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
789,248.643564350534,777.477399895172,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
790,267.916917772319,777.477399895172,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
791,287.190271194105,777.477399895172,4,7,1,3,5,4,7,9,4,9,4,9,8,5,9,6,5,8,1,1,7,1,3,2,2,8,3,10,6,6,7
792,306.46362461589,777.477399895172,4,7,8,3,5,7,5,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
793,325.736978037676,777.477399895172,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,1,1,7,5,3,2,2,8,3,10,6,6,7
794,422.103745146603,777.477399895172,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
795,441.377098568389,777.477399895172,3,2,4,1,2,3,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,4,2,1,1,2,2,2,1,2,5
796,460.650451990174,777.477399895172,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
797,595.563925942673,777.477399895172,5,4,7,9,6,2,7,4,7,2,10,4,5,3,5,3,1,3,3,3,3,6,9,4,2,1,1,3,8,1,8
798,614.837279364459,777.477399895172,5,4,6,9,6,2,7,4,4,2,10,4,5,3,5,3,1,3,1,1,3,6,5,4,2,1,1,3,8,1,2
799,672.657339629815,777.477399895172,1,8,3,6,7,5,4,2,7,7,8,5,4,3,3,9,6,5,6,9,9,7,8,7,6,7,5,6,3,5,4
800,691.930693051601,777.477399895172,1,8,3,6,8,2,4,2,7,7,8,5,4,3,3,3,9,5,6,9,6,7,8,8,6,7,5,9,3,5,8
801,711.204046473386,777.477399895172,1,4,3,6,8,2,4,2,7,7,8,5,4,3,3,3,9,5,6,9,6,7,8,8,6,7,5,9,3,5,8
802,730.477399895172,777.477399895172,2,4,3,6,8,2,4,2,6,7,8,5,4,3,3,8,9,5,6,9,6,8,8,8,6,7,5,9,3,5,8
803,749.750753316957,777.477399895172,2,4,3,6,8,2,4,2,6,7,8,5,4,3,3,8,9,5,6,9,6,6,9,8,6,7,5,9,3,5,8
804,769.024106738743,777.477399895172,2,4,3,6,8,2,4,2,7,2,8,5,4,3,3,3,7,5,6,9,6,6,9,8,6,7,5,9,3,5,8
805,788.297460160528,777.477399895172,2,4,6,9,6,2,4,2,7,2,8,10,4,3,8,3,7,3,3,9,6,6,9,8,6,1,5,9,8,5,8
806,807.570813582314,777.477399895172,2,6,6,9,6,2,4,4,7,2,10,10,4,3,8,3,7,3,3,9,6,6,9,6,1,1,1,9,8,5,8
807,826.844167004099,777.477399895172,2,6,6,9,6,2,4,4,7,2,10,10,5,6,8,3,7,3,3,8,6,6,9,6,1,1,1,9,8,9,8
808,846.117520425885,777.477399895172,5,2,2,9,2,2,9,1,1,2,2,10,5,2,8,3,2,3,3,3,8,8,9,6,1,2,2,9,8,9,8
809,865.39087384767,777.477399895172,5,2,2,9,2,1,2,1,1,3,2,3,5,2,2,2,2,3,7,3,2,2,9,1,1,2,2,2,1,7,8
810,923.210934113027,777.477399895172,6,2,4,9,2,3,2,1,1,3,2,9,1,2,1,2,2,9,3,5,1,4,1,1,1,2,2,3,1,3,2
811,942.484287534812,777.477399895172,6,10,8,2,5,1,2,4,1,9,4,9,8,2,9,2,5,9,8,4,1,2,3,4,1,2,8,3,9,1,2
812,961.757640956598,777.477399895172,4,10,1,2,4,4,5,4,4,9,4,1,8,6,9,5,5,9,1,1,1,1,5,2,2,10,8,5,9,1,6
813,75.1833835544638,796.750753316957,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
814,94.4567369762493,796.750753316957,8,7,10,10,10,4,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,1,10,9,9,9,9,5,9,10,6
815,113.730090398035,796.750753316957,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
816,248.643564350534,796.750753316957,4,7,8,3,4,7,5,9,2,9,4,1,8,5,9,6,5,8,3,1,7,5,3,2,2,8,3,10,6,6,7
817,267.916917772319,796.750753316957,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
818,287.190271194105,796.750753316957,4,7,8,3,4,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,5,3,2,2,8,3,10,6,6,7
819,306.46362461589,796.750753316957,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
820,325.736978037676,796.750753316957,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
821,345.010331459461,796.750753316957,2,7,8,3,5,7,9,9,6,9,4,9,7,5,9,6,5,8,3,4,8,8,3,2,2,8,3,10,6,6,7
822,441.377098568389,796.750753316957,3,2,4,1,2,3,1,1,1,1,3,3,2,1,1,2,2,1,2,5,4,4,1,1,1,2,2,4,1,3,5
823,460.650451990174,796.750753316957,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
824,479.92380541196,796.750753316957,3,2,4,1,2,3,2,1,1,1,2,3,2,1,1,2,2,1,2,3,2,4,2,1,1,2,2,2,1,2,5
825,576.290572520888,796.750753316957,5,4,7,9,6,2,7,7,7,2,10,4,5,3,8,3,1,3,3,8,3,6,9,6,2,6,6,9,8,9,8
826,595.563925942673,796.750753316957,5,4,7,9,6,2,9,7,6,2,6,4,7,3,5,8,1,3,3,8,8,8,5,6,4,6,6,7,8,9,2
827,672.657339629815,796.750753316957,1,4,3,6,8,2,7,2,7,2,8,5,4,3,3,3,9,5,6,3,3,5,8,8,6,7,5,9,3,1,8
828,691.930693051601,796.750753316957,1,4,3,6,8,2,4,2,7,7,8,5,4,3,3,3,9,5,6,9,6,7,8,8,6,7,5,9,3,5,8
829,788.297460160528,796.750753316957,2,2,2,4,2,1,4,1,1,2,2,3,2,1,2,3,2,1,2,2,2,6,2,8,3,1,2,2,8,5,5
830,807.570813582314,796.750753316957,2,2,2,4,2,1,2,1,1,2,2,3,2,1,2,2,2,1,2,2,2,6,2,1,3,2,2,2,8,2,5
831,903.937580691241,796.750753316957,6,2,2,9,2,1,2,1,1,3,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,2
832,923.210934113027,796.750753316957,6,2,2,9,2,1,2,1,1,3,2,3,1,2,2,2,2,1,3,3,1,2,2,1,1,2,2,3,1,2,2
833,942.484287534812,796.750753316957,6,2,6,9,2,2,7,4,1,3,2,9,1,2,9,5,2,9,3,3,1,2,3,4,1,2,1,3,1,1,2
834,961.757640956598,796.750753316957,4,2,8,9,2,1,2,4,1,3,2,9,1,2,9,2,2,9,3,4,1,2,3,4,1,2,1,3,1,1,2
835,75.1833835544638,816.024106738743,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,6,4,10,4,10,5,9,10,9,9,8,9,10,9,10,1
836,94.4567369762493,816.024106738743,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,6,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
837,113.730090398035,816.024106738743,8,7,10,10,10,7,9,10,8,4,7,8,7,10,6,6,4,10,4,10,8,8,10,9,9,9,9,10,6,10,1
838,133.00344381982,816.024106738743,8,7,8,10,10,7,7,10,8,10,4,9,8,10,9,6,10,10,4,10,7,3,3,2,9,8,3,10,6,10,1
839,210.096857506962,816.024106738743,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,5,3,2,2,8,3,10,6,6,7
840,229.370210928748,816.024106738743,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
841,248.643564350534,816.024106738743,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
842,267.916917772319,816.024106738743,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,7,4,7,5,3,2,2,8,3,10,6,6,7
843,306.46362461589,816.024106738743,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
844,325.736978037676,816.024106738743,2,7,8,3,5,7,9,9,6,9,4,9,7,5,9,6,5,8,3,4,8,8,3,2,2,8,3,10,6,6,7
845,345.010331459461,816.024106738743,2,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
846,460.650451990174,816.024106738743,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
847,479.92380541196,816.024106738743,3,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
848,499.197158833745,816.024106738743,3,2,4,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,4,2,1,1,2,2,2,1,2,5
849,518.470512255531,816.024106738743,5,2,7,9,6,6,9,7,6,2,10,10,7,1,8,8,2,3,3,8,8,8,9,6,1,2,6,9,8,9,8
850,537.743865677316,816.024106738743,5,6,7,9,6,6,9,7,6,2,10,10,7,8,8,8,1,3,3,8,8,8,9,6,8,6,6,9,8,9,8
851,557.017219099102,816.024106738743,5,6,7,9,6,6,7,7,7,2,10,10,5,8,8,3,1,3,3,8,3,6,9,6,8,6,6,9,8,9,8
852,576.290572520888,816.024106738743,5,6,7,9,6,6,7,7,7,2,10,10,5,8,8,3,1,3,3,8,3,6,9,6,8,6,6,9,8,9,8
853,595.563925942673,816.024106738743,5,6,7,9,6,6,9,7,7,2,10,10,5,8,8,8,1,3,3,8,3,8,9,6,8,6,6,9,8,9,8
854,653.38398620803,816.024106738743,1,4,6,9,6,2,7,4,7,2,10,4,5,3,5,3,1,3,3,8,3,6,9,4,2,6,1,9,8,1,8
855,672.657339629815,816.024106738743,1,4,3,9,8,2,7,2,7,2,8,5,5,3,5,3,1,3,6,3,3,6,9,4,2,1,5,3,8,1,8
856,691.930693051601,816.024106738743,1,4,3,6,8,2,7,2,7,2,8,5,4,3,3,3,9,3,6,9,3,6,9,8,6,7,5,9,3,1,8
857,884.664227269456,816.024106738743,6,2,2,1,2,3,2,1,1,1,2,3,2,1,2,2,2,1,2,2,2,4,2,1,1,2,2,2,1,2,5
858,903.937580691241,816.024106738743,6,2,2,1,2,1,2,1,1,3,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
859,923.210934113027,816.024106738743,6,2,2,9,2,1,5,1,1,3,2,3,1,2,2,2,2,4,2,3,2,2,2,1,1,3,2,5,1,2,6
860,942.484287534812,816.024106738743,6,2,2,9,2,1,2,1,1,3,2,3,1,2,2,2,2,3,3,3,1,2,3,1,1,2,2,3,1,1,2
861,75.1833835544638,835.297460160528,8,7,10,10,10,7,7,10,8,10,7,9,8,10,6,6,10,10,4,10,7,9,3,9,9,8,9,10,6,10,1
862,94.4567369762493,835.297460160528,8,7,8,2,10,7,7,9,5,10,4,9,8,5,6,6,10,10,4,10,7,3,3,2,9,8,3,10,6,10,7
863,113.730090398035,835.297460160528,8,7,8,2,10,7,7,9,5,10,4,9,8,5,9,6,10,10,4,10,7,3,3,2,9,8,3,10,6,10,7
864,133.00344381982,835.297460160528,10,7,8,2,4,7,7,9,5,10,4,9,8,5,9,6,10,8,4,4,7,5,3,2,9,8,3,10,6,10,7
865,152.276797241606,835.297460160528,10,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,10,8,4,4,7,3,3,2,9,8,3,10,6,10,7
866,171.550150663391,835.297460160528,10,7,8,3,5,7,9,9,6,10,4,9,7,5,9,6,5,8,4,4,8,8,3,2,9,8,3,10,6,10,7
867,190.823504085177,835.297460160528,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,5,3,2,2,8,3,10,6,6,7
868,210.096857506962,835.297460160528,10,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
869,229.370210928748,835.297460160528,10,7,8,3,5,5,7,9,2,9,4,9,8,5,9,6,8,8,7,4,7,3,3,2,2,5,3,10,6,6,7
870,248.643564350534,835.297460160528,4,7,8,3,4,7,5,9,4,9,4,1,8,5,9,6,5,8,1,1,7,3,3,2,2,8,3,5,6,6,7
871,267.916917772319,835.297460160528,4,7,8,3,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
